@relation pima_diabetes
@attribute '规则0' numeric
@attribute '规则1' numeric
@attribute '规则2' numeric
@attribute '规则3' numeric
@attribute '规则4' numeric
@attribute '规则5' numeric
@attribute '规则6' numeric
@attribute '规则7' numeric
@attribute '规则8' numeric
@attribute '规则9' numeric
@attribute '规则10' numeric
@attribute '规则11' numeric
@attribute '规则12' numeric
@attribute '规则13' numeric
@attribute '规则14' numeric
@attribute '规则15' numeric
@attribute '规则16' numeric
@attribute '规则17' numeric
@attribute '规则18' numeric
@attribute '规则19' numeric
@attribute '规则20' numeric
@attribute '规则21' numeric
@attribute '规则22' numeric
@attribute '规则23' numeric
@attribute '规则24' numeric
@attribute '规则25' numeric
@attribute '规则26' numeric
@attribute '规则27' numeric
@attribute '规则28' numeric
@attribute '规则29' numeric
@attribute '规则30' numeric
@attribute '规则31' numeric
@attribute '规则32' numeric
@attribute '规则33' numeric
@attribute '规则34' numeric
@attribute '规则35' numeric
@attribute '规则36' numeric
@attribute '规则37' numeric
@attribute '规则38' numeric
@attribute '规则39' numeric
@attribute '规则40' numeric
@attribute '规则41' numeric
@attribute '规则42' numeric
@attribute '规则43' numeric
@attribute '规则44' numeric
@attribute '规则45' numeric
@attribute '规则46' numeric
@attribute '规则47' numeric
@attribute '规则48' numeric
@attribute '规则49' numeric
@attribute '规则50' numeric
@attribute '规则51' numeric
@attribute '规则52' numeric
@attribute '规则53' numeric
@attribute '规则54' numeric
@attribute '规则55' numeric
@attribute '规则56' numeric
@attribute '规则57' numeric
@attribute '规则58' numeric
@attribute '规则59' numeric
@attribute '规则60' numeric
@attribute '规则61' numeric
@attribute '规则62' numeric
@attribute '规则63' numeric
@attribute '规则64' numeric
@attribute '规则65' numeric
@attribute '规则66' numeric
@attribute '规则67' numeric
@attribute '规则68' numeric
@attribute '规则69' numeric
@attribute '规则70' numeric
@attribute '规则71' numeric
@attribute '规则72' numeric
@attribute '规则73' numeric
@attribute '规则74' numeric
@attribute '规则75' numeric
@attribute '规则76' numeric
@attribute '规则77' numeric
@attribute '规则78' numeric
@attribute '规则79' numeric
@attribute '规则80' numeric
@attribute '规则81' numeric
@attribute '规则82' numeric
@attribute '规则83' numeric
@attribute '规则84' numeric
@attribute '规则85' numeric
@attribute '规则86' numeric
@attribute '规则87' numeric
@attribute '规则88' numeric
@attribute '规则89' numeric
@attribute '规则90' numeric
@attribute '规则91' numeric
@attribute '规则92' numeric
@attribute '规则93' numeric
@attribute '规则94' numeric
@attribute '规则95' numeric
@attribute '规则96' numeric
@attribute '规则97' numeric
@attribute '规则98' numeric
@attribute '规则99' numeric
@attribute '规则100' numeric
@data
0.00255,0.00166,0.001619,0.001498,0.001781,0.000729,0.002145,0.000607,0.000891,0.000769,0.001012,0.000405,0.000931,0.000324,0.00085,0.001538,0.001133,0.000688,0.000891,0.000931,0.000757,0.000648,0.000364,8.10E-05,0.000202,0.001513,0.000243,0.000243,4.00E-05,0.000567,0.000162,0.000283,0.001133,0.000243,0.00081,0.000364,0.001052,0.000688,0.000324,0.000162,0.000324,0.000405,0.000729,0.000162,8.10E-05,0.000162,0.000378,0.000112,0.000121,0.000931,0.000121,0.001686,0.000405,0.000364,0.000119,0.000121,0.000526,0.000535,0.001006,4.40E-05,0.000891,0.000445,0.000162,0.000105,0.000162,0.000283,0,0.000166,0.000162,0.000875,0.000875,0,9.60E-05,4.00E-05,0.000243,0.000112,9.30E-05,0,0.000114,0,0.00011,0.000202,0.000189,0.001772,0.000105,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,4.00E-05,0.000189,0,0.000202,0,0.001471,0.000166,0.000604,unsucc
0.003673,0.002003,0.001836,0.000668,0.002671,0.000668,0.001836,0.000668,0.001169,0.000167,0.001836,0.000668,0.001336,0.000334,0.001002,0.000501,0.000835,0.000334,0.001336,0.001836,0.00012,0.000167,0.000501,0.000239,0.001002,0.00012,0.000167,0.000239,0.000668,0.000835,0.000479,0.000835,0.000501,0.000167,0.001169,0.000167,0.000835,0.000668,0.000501,0.000167,0.000835,0.000334,0.000167,0.000583,0.00012,0.000167,0.000167,0,0,0.000501,0.000334,0,0.000668,0.000334,0,0.000239,0.000167,0,0,0,0.000501,0.000501,0.00012,0.00035,0.000501,0.00012,0,0,0.000167,0,0,0,0,0.000167,0.000334,0.000138,0,0,0.000138,0,0,0.001336,0.00012,0,0.00035,0,0,0,0,0,0,0,0,0,0,0.001002,0,0,0,0,succ
0.004091,0.002116,0.002257,0.001411,0.001693,0.000846,0.000987,0.000987,0.000705,0.001129,0.000423,0.001411,0.000282,0.000423,0.00127,0.000987,0.000564,0.000564,0.000141,0.000423,0.000987,0.000564,0.000282,0.000423,0.000987,0.000282,0.000705,0.000282,0.000705,0.000705,0.000282,0.000178,0.000423,0.000564,0.000705,0.000846,0.000282,0.000141,0.000564,0.000564,0.000564,0.000846,0.000846,0.000256,0.000178,0.000282,0.000423,8.90E-05,0.000714,0.000141,0.000141,0,0.000178,0.000282,0,0.000705,0.000564,0,0,0,0.000141,0.000423,0.000357,8.50E-05,0.000423,0.000141,0,8.90E-05,0.000423,8.90E-05,0,0,9.60E-05,0.000178,0.000389,0,8.90E-05,0,0,0,0.00011,0.000454,6.50E-05,0,8.50E-05,0,0,0,0.002074,0,0,0,0,0.00044,0,0.000178,0,0,8.90E-05,0,unsucc
0.001688,0.00116,0.001477,0.000105,0.000949,0.000316,0.000422,0.000633,0.001371,0.000105,0.000527,0.000422,0.000211,0.000105,0.000105,0.000422,0.000316,0.000211,0.000867,0.000211,0.000491,0.001055,0.000527,0.000105,0.000316,0.000217,0.000316,0.000422,0.000422,0.000422,0.001518,0.000633,0.000491,0.000211,0.000527,0.000422,0.00065,0.00116,0.000422,0.000211,0.000491,0.000105,0.000105,0.000112,0.000105,0.000105,0.000982,0.000112,9.30E-05,0.000633,0.000434,0.001686,0.000422,0.000105,0.000119,0.000867,0.000211,0.000535,0.001006,4.40E-05,0.000211,0.000633,9.80E-05,0.000105,0.000422,0.000217,0,0.000166,0.000217,0.000875,0.000875,0,9.60E-05,0.000105,0.000211,0.000112,9.30E-05,0,0.000114,0,0.00011,0.000105,0.000196,0.001772,0.000105,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,0,4.40E-05,0,0.000306,0,0.001471,0.000166,0.000604,unsucc
0.001914,0.002356,0.002356,0.001325,0.000589,0.000884,0.001325,0.002062,0.001325,0.000442,0.000736,0.000589,0.00162,0.000442,0.000589,0.000884,0.000295,0.001767,0.000736,0.000147,9.00E-05,0.000736,0.000442,0.000147,0.000295,0.000147,0.000589,8.50E-05,0.000147,0.000589,0.000295,0.000147,0.000442,0.000442,0.000442,0.000736,0.000589,0.000884,0.000147,0.000147,0.000295,0.000147,0.000597,0.000256,8.50E-05,0.000589,0.001031,0.00015,0.000256,0.000442,0.000147,0.001686,0.001023,0.000442,0.000119,0.000147,0.000147,0.000535,0.001006,4.40E-05,0.000736,0.000426,0.000341,0.000147,0.000295,0.000295,0,0.000166,0.000884,0.000875,0.000875,0,9.60E-05,0.000147,0.000147,0.000112,0.000147,0,9.00E-05,0.00193,0.00011,0.000147,0.000449,0.001772,0.000147,0.000256,0.002685,0.001823,4.40E-05,0.001668,0.002527,0.002527,4.00E-05,0.000189,0,0.000295,0,0.001471,0.000166,0.000604,unsucc
0.000756,0.000907,0.001663,0.001059,0.000756,0.001059,0.000454,0.000302,0.002722,0.000605,0.001966,0.000605,0.000605,0.000302,0.000907,0.000302,0.000302,0.000302,0.000756,0.000907,0.000151,0.000756,0.000756,0.000677,0.000151,0.00036,0.000151,0.000406,0.001966,0.001059,0.000302,0.000302,0.000605,0.000302,0.000756,0.000454,0.000454,0.000151,0.000302,0.000454,0.000151,0.000605,0.001512,0.000215,0.000135,0.000135,0.000907,0,0.000151,0.000406,0.00018,0,0.000353,0.000151,0,0.000271,0.000756,0,0,0,0.000302,0.000454,0.000302,0.000176,0.000605,0.000677,0.000141,0,0.000151,0,0.000176,0,0.000135,0.00018,0.000151,0.000138,0,0,0.000118,0,0,0.000605,0.000177,0,0.000176,0,0,0,0.000139,0,0,0,0,0.000613,0,0.000302,0.004455,0,0,0,succ
0.003112,0.001759,0.002165,0.000947,0.000406,0.001894,0.000406,0.002165,0.000271,0.000812,0.000271,0.000677,0.000812,0.000541,0.000947,0.001218,0.000541,0.000541,0.000541,0.000677,0.00054,0.000271,0.000406,0.000677,0.000406,0.00036,0.000271,0.000406,0.000541,0.000812,0.000406,0.000406,0.000135,0.000406,0.000271,0.000947,0.000271,0.000541,0.000135,0.00072,0.000901,0.001083,0.000135,0.000215,0.000135,0.000135,0.000541,0,0.000135,0.000406,0.00018,0,0.000353,0.000406,0,0.000271,0.000135,0,0,0,0.00054,0.000541,0.000271,0.000176,0.000947,0.000677,0.000141,0,0.00054,0,0.000176,0,0.000135,0.00018,0.000171,0.000138,0,0,0.000118,0,0,0.00018,0.000177,0,0.000176,0,0,0,0.000139,0,0,0,0,0.000613,0,0.000135,0.004455,0,0,0,succ
0.004143,0.001801,0.002702,0.00054,0.001801,0.00072,0.001261,0.000901,0.001081,0.00072,0.00072,0.000901,0.001081,0.000901,0.00018,0.000901,0.001081,0.00036,0.00072,0.000901,0.00054,0.00036,0.001081,0.00053,0.00054,0.00036,0.000353,0.00036,0.000177,0.00036,0.00054,0.00018,0.00036,0.00053,0.000901,0.00072,0.00072,0.00036,0.00054,0.00072,0.000901,0.00054,0.00072,0.000215,0.00018,0.00018,0.00018,0,0.00036,0.001081,0.00018,0,0.000353,0.00072,0,0.00072,0.00018,0,0,0,0.00054,0.000108,0.000215,0.000176,0.00072,0.000353,0.000141,0,0.00054,0,0.000176,0,0,0.00018,0.000171,0.000138,0,0,0.000118,0,0,0.00018,0.000177,0,0.000176,0,0,0,0.000139,0,0,0,0,0.000613,0,0.001081,0.004455,0,0,0,succ
0.004278,0.003565,0.000583,0.003565,0.002981,0.001685,0.002074,0.000324,0.002139,0.00013,0.002528,0.000194,0.00188,0.001023,0.000389,0.000778,0.001102,0.000583,0.001102,0.000907,0.001296,0.000713,0.001361,0.00017,0.000324,0.000713,0.000597,0.000682,0.00013,0.000907,8.50E-05,0.001491,0.000454,0.000341,0.000713,0.000648,0.000194,0.000389,0.001296,0.000259,0.000454,0.000324,6.50E-05,0.000256,0.00013,0.000389,0.000153,0,0.000511,0.000583,0.00013,0,0.000194,0.00013,0,0.000194,0.00013,0,0,0,0.000583,0.000194,6.50E-05,8.50E-05,6.50E-05,6.50E-05,0,0.002301,8.50E-05,0,0,0,9.60E-05,6.50E-05,0.000389,0,0,0,0,0,0.00011,0.000454,6.50E-05,0,8.50E-05,0,0,0,0.002074,0,0,0,0,0.00044,0,0.000713,0,0,0,0,unsucc
0.00292,0.001947,0.002596,0.000811,0.002109,0.000649,0.001298,0.001136,0.000324,0.000487,0.000324,0.000649,0.000649,0.003569,0.001298,0.002433,0.000162,0.000649,0.001136,0.000487,0.000919,0.001136,0.000973,0.001136,0.000162,0.000153,0.000973,0.002758,0.000649,0.000324,0.000973,0.000324,0.000162,0.00146,0.000487,0.000487,0.00065,0.000487,0.000973,0.000324,0.000973,0.000811,0.000487,0.000176,0.000487,0.000813,0.000702,0,0.000162,0.000811,0.000162,0,0.000649,0.000162,0,0.000487,0.000487,0,0,0,0.000973,0.000324,0.000134,0.000176,0.000487,0.000973,0.000141,0,0.000176,0,0.000176,0,0,0.000649,0.000162,0.000138,0,0,0.000118,0,0,0.000487,0.001298,0,0.000176,0,0,0,0.000139,0,0,0,0,0.000613,0,0.00065,0.004455,0,0,0,succ
0.000351,0.002282,0.001755,0.001229,0.001053,0.001404,0.001229,0.001931,0.000702,0.000527,0.000527,0.000351,0.000176,0.000163,0.000351,0.001053,0.000176,0.000351,0.001301,0.000176,0.000919,0.000527,0.000527,0.000163,0.001404,0.000153,0.000325,0.000527,0.000702,0.000878,0.000363,0.000176,0.000176,0.000176,0.001053,0.000351,0.00065,0.000176,0.001053,0.000325,0.000176,0.000325,0.000351,0.000176,0.000163,0.000813,0.000702,0,0.000163,0.000878,0.000351,0,0.000351,0.000176,0,0.000702,0.000488,0,0,0,0.000351,0.000176,0.000134,0.000176,0.000176,0.001053,0.000141,0,0.000176,0,0.000176,0,0,0.000134,0.000813,0.000138,0,0,0.000118,0,0,0.000702,0.000488,0,0.000176,0,0,0,0.000139,0,0,0,0,0.000613,0,0.00065,0.004455,0,0,0,succ
0.002055,0.002226,0.00137,0.00137,0.00137,0.000685,0.001027,0.002055,0.001199,0.000514,0.001027,0.000685,0.000171,0.000685,0.000342,0.001027,0.000171,0.001199,0.000171,0.000685,0.000342,0.000342,0.000514,0.001136,0.000342,0.000153,0.000514,0.000514,0.000342,0.001027,0.000171,0.000856,0.000171,0.00146,0.000342,0.000685,0.00065,0.000342,0.000171,0.000324,0.000171,0.000685,0.000171,0.000176,0.000487,0.000171,0.000171,0,0.000342,0.000342,0.000342,0,0.000685,0.000514,0,0.000856,0.000514,0,0,0,0.000685,0.000685,0.000134,0.000176,0.000685,0.000514,0.000141,0,0.000171,0,0.000176,0,0,0.000649,0.000171,0.000138,0,0,0.000118,0,0,0.000342,0.001298,0,0.000176,0,0,0,0.000139,0,0,0,0,0.000613,0,0.000514,0.004455,0,0,0,succ
0.002439,0.001301,0.001463,0.000325,0.001463,0.00065,0.00065,0.00065,0.00065,0.000813,0.00065,0.000488,0.000975,0.000163,0.000325,0.000488,0.001301,0.001463,0.001301,0.000325,0.000919,0.000325,0.000488,0.000163,0.001138,0.000153,0.000325,0.000242,0.000725,0.000813,0.000363,0.000488,0.000325,0.000121,0.000325,0.000488,0.00065,0.000488,0.000975,0.000325,0.001463,0.000325,0.000325,0.000111,0.000163,0.000813,0.000488,0,0.000163,0.000163,0.000163,0,0.000488,0.000325,0,0.000242,0.000488,0,0,0,0.000325,0.000163,0.000134,0.000141,0.000163,0.000363,0.000141,0,0.000163,0,0,0,0,0.000134,0.000813,0.000138,0,0,0.000118,0,0,0.000325,0.000488,0,0.000141,0,0,0,0.000139,0,0,0,0,0.000613,0,0.00065,0.004455,0,0,0,succ
0.001934,0.002175,0.00145,0.000967,0.000242,0.000967,0.000604,0.000725,0.000604,0.002175,0.00046,0.000363,0.000153,0.001839,0.000725,0.000363,0.000725,0.000604,0.000363,0.000242,0.000919,0.000846,0.000604,0.000483,0.001088,0.000153,0.000121,0.000242,0.000725,0.000725,0.000363,0.000604,0.000306,0.000121,0.000604,0.001088,0.00046,0.000483,0.000604,0.000483,0.000363,0.000306,0.000121,0.000111,0.000121,0.000242,0.000268,0,0.000153,0.000242,0.000153,0,0.000363,0.000363,0,0.000242,0.000242,0,0,0,0.000121,0.000242,0.000134,0.000141,0.000483,0.000363,0.000141,0,0.000121,0,0,0,0,0.000134,0.000242,0.000138,0,0,0.000118,0,0,0.000121,0.000431,0,0.000141,0,0,0,0.000139,0,0,0,0,0.000613,0,0.000483,0.004455,0,0,0,succ
0.00289,0.002489,0.000723,0.001044,0.001686,0.00273,0.001044,0.001285,0.000963,0.000321,0.000803,0.000241,0.000963,0.000723,0.000161,0.000883,0.000803,0.000723,0.001927,0.000963,0.000144,0.000241,0.000723,0.000241,0.000482,8.00E-05,0.000401,0.000321,0.000401,0.000562,0.000401,8.00E-05,0.000883,0.000401,0.000401,0.000562,0.000963,0.000241,0.000321,0.000161,0.000883,0.000321,0.000562,0.000175,8.00E-05,0.000321,0.000161,8.90E-05,0.000288,0.000642,0.000321,0,0.000482,0.000321,0.000119,0.000642,0.000161,0.000535,0,0,0.000482,0.000642,0.000144,8.00E-05,0.000161,0.000321,0,8.90E-05,0.000161,8.90E-05,0,0,9.60E-05,0.000241,0.000401,0.002738,8.90E-05,0,0,0,0.00011,0.000161,8.00E-05,0.001772,8.00E-05,0.000256,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000241,0,0.0002,0.001564,0.000604,unsucc
0.003465,0.001641,0.001276,0.001641,0.002006,0.000729,0.001641,0.000365,0.000729,0.001094,0.001276,0.001094,0.000729,0.001315,0.001094,0.000912,0.000729,0.001094,0.000729,0.001641,0.001641,0.000182,0.000547,0.000359,0.000182,0.000547,0.000182,0.000182,0.000729,0.000182,0.001196,0.000182,0.000729,0.000478,0.000365,0.000729,0.000729,0.000912,0.000182,0.000182,0.000547,0.000365,0.000182,0.000182,0.000135,0.000182,0.000182,0,0.00012,0.001094,0.00012,0,0.001094,0.000182,0,0.000182,0.000365,0,0,0,0.000912,0.000365,0.000182,0.000176,0.000729,0.000365,0.000141,0,0.00012,0,0.000176,0,0.000182,0.000182,0.000151,0.000138,0,0,0.000118,0,0,0.000605,0.000177,0,0.000176,0,0,0,0.000139,0,0,0,0,0.000613,0,0.000182,0.004455,0.001315,0,0,succ
0.003641,0.001655,0.000166,0.000993,0.001324,0.001324,0.000993,0.000166,0.001324,0.000993,0.000662,0.000993,0.000662,0.001655,0.000161,0.000662,0.000331,0.000662,0.000331,0.000993,0.000166,0.001655,0.000331,0.000166,0.000482,0.000331,0.000401,0.000331,0.001324,0.000993,0.000331,8.00E-05,0.000883,0.000331,0.001324,0.000562,0.000166,0.000166,0.000331,0.000662,0.000331,0.000331,0.000166,0.000175,8.00E-05,0.000321,0.000331,0.000166,0.000288,0.000642,0.000331,0,0.000482,0.000166,0.000119,0.000642,0.000161,0.000535,0,0,0.000662,0.000642,0.000144,8.00E-05,0.000166,0.000321,0,0.000166,0.000161,0.000166,0,0,9.60E-05,0.000241,0.000401,0.002738,0.000166,0,0,0,0.00011,0.000662,8.00E-05,0.001772,8.00E-05,0.000256,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000241,0,0.0002,0.000166,0.000604,unsucc
0.000718,0.003348,0.000957,0.001315,0.000598,0.001315,0.000478,0.001315,0.000359,0.00012,0.000359,0.000239,0.00012,0.001315,0.000598,0.000957,0.000239,0.000957,0.000478,0.000359,0.000478,0.000359,0.000837,0.000359,0.00012,0.000239,0.000718,0.000478,0.000478,0.000837,0.001196,0.00012,0.00012,0.000478,0.000239,0.000598,0.000454,0.000718,0.000837,0.00012,0.000359,0.000718,0.000359,0.000215,0.000135,0.00012,0.000478,0,0.00012,0.000359,0.00012,0,0.000239,0.000478,0,0.000718,0.000718,0,0,0,0.000359,0.000359,0.000302,0.000176,0.000478,0.000239,0.000141,0,0.00012,0,0.000176,0,0.000135,0.00012,0.000151,0.000138,0,0,0.000118,0,0,0.000605,0.000177,0,0.000176,0,0,0,0.000139,0,0,0,0,0.000613,0,0.000239,0.004455,0.001315,0,0,succ
0.003241,0.002395,0.001832,0.001409,0.001832,0.002536,0.00155,0.001691,0.000986,0.000986,0.002254,0.000705,0.000564,0.000845,0.002536,0.000705,0.001409,0.001409,0.001268,0.001973,0.000141,0.000564,0.000986,0.000564,0.000282,0.000141,0.000282,0.001127,0.000564,0.000705,0.000423,0.000141,0.001268,0.000564,0.000705,0.000564,0.001409,0.000282,0.000282,0.000705,0.001409,0.000845,0.000282,0.000118,0.000282,0.000137,0.000141,0,0.000103,0.000986,0.00013,0,0.000705,0.000705,0,0.000564,0.000423,0,0,0,0.00155,0.000141,0.000141,0.000141,0.000282,0.000423,0.000141,0,0.000141,0,0,0,0,0.000137,0.000826,0.000138,0,0,0.000118,0,0,0.000423,0.000141,0,0.000141,0,0,0,0.000139,0,0,0,0,0,0,0.000705,0,0,0,0,succ
0.002192,0.001124,0.001686,0.001517,0.000674,0.000731,0.000618,0.000843,0.000562,0.001855,0.000112,0.000225,0.000618,0.000787,0.000225,0.000787,0.000674,0.000393,0.000337,0.000281,0.000735,0.000393,0.000337,0.000731,0.000112,0.000368,0.00118,0.000393,0.001124,0.000506,0.001012,0.000281,0.000169,0.00045,0.000169,0.000731,0.000281,0.000393,0.000112,5.60E-05,0.000337,0.000337,0.000843,0.000112,0.000169,0.000281,0.000112,0.000112,0.000294,0.000506,0.000337,0.001686,0.000281,0.000562,0.000119,0.000506,0.000281,0.000535,0.001006,4.40E-05,0.000225,0.000393,0.000225,0.000147,0.00045,0.000562,0,0.000166,0.00118,0.000875,0.000875,0,9.60E-05,0.000112,0.000195,0.000112,0.000166,0,0.000114,0,0.00011,5.60E-05,7.40E-05,0.001772,0.000147,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,0,4.40E-05,0,0.000221,0,0.001471,0.000166,0.000604,unsucc
0.002267,0.00157,0.000959,0.001308,0.000698,0.001046,0.00061,0.000523,0.001221,0.000872,0.000872,0.000349,0.000523,0.000523,0.000262,0.000436,0.000436,0.000959,0.00061,0.000349,0.000174,0.000174,0.000436,0.000262,0.000174,0.000212,0.000529,0.000262,0.000436,0.000436,0.000262,0.000436,0.000349,0.000318,8.70E-05,0.000174,8.70E-05,0.000349,0.000174,8.70E-05,0.000785,0.000174,0.000349,8.70E-05,8.70E-05,0.000174,0.000174,0.00015,0.000106,0.000262,0.000174,0.001686,0.000349,0.000174,0.000119,0.000174,0.000262,0.000535,0.001006,4.40E-05,0.000436,8.70E-05,0.000341,0.000147,0.000523,0.000174,0,0.000166,8.70E-05,0.000875,0.000875,0.000212,9.60E-05,0.000262,0.000349,0.000112,0.000147,0,9.00E-05,0.00193,0.00011,0.000262,8.70E-05,0.001772,0.000147,0.000256,0.002685,0.001823,4.40E-05,0.001668,0.002527,0.002527,4.00E-05,0.000189,0,0.000174,0,0.001471,0.000166,0.000604,unsucc
0.002098,0.001049,0.002098,0.001748,0.001282,0.001049,0.001632,0.001865,0.001166,0.001865,0.00035,0.000699,0.000816,0.002098,0.000816,0.001399,0.000699,0.000466,0.000583,0.001049,0,0.001049,0.000699,0.002797,0.000233,0.000117,0.000583,0.001282,0.00035,0.000699,0.001282,0.000233,0.000583,0.001632,0.000583,0.001166,0.000466,0.000117,0.000233,0.000233,0.00035,0.00035,0.000699,0.000583,0,0.001166,0.000117,0,0,0.000699,0.000233,0,0.000699,0.000117,0,0.000699,0.000117,0,0,0,0.000117,0.000466,0,0.00035,0.000583,0.00035,0,0,0.000233,0,0,0,0,0.000233,0.000117,0,0,0,0,0,0,0.00035,0,0,0.00035,0,0,0,0,0,0,0,0,0,0,0.000117,0,0,0,0,succ
0.001675,0.001595,0.001356,0.00327,0.001835,0.000399,0.001196,0.000399,0.001595,0.001196,0.000638,0.001117,0.000718,0.000957,0.000399,0.001117,0.001037,0.001196,0.000877,8.00E-05,0.00016,0.000239,0.000638,0.000319,0.000877,0.00012,0.000479,0.000399,0.000239,0.000558,0.000479,0.002313,0.00012,0.000319,0.000399,0.000399,0.000399,0.000239,0.000479,0.000399,0.000798,0.000479,0.000239,0.002639,0.000319,8.00E-05,0.000957,8.90E-05,0.000957,0.000638,0.001319,0,0.00024,0.00016,0,0.00024,0.000239,0,0,0,0.000558,0.00012,0.00016,8.20E-05,0.00084,0.000239,0,8.90E-05,0.000479,8.90E-05,0,0,9.60E-05,8.00E-05,8.00E-05,9.00E-05,8.90E-05,0,0,0,0.00011,0.000479,8.00E-05,0.001772,8.20E-05,0,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,8.00E-05,0,0,0.001564,0.002896,unsucc
0.002569,0.001383,0.000593,0.000791,0.000296,0.002668,0.000395,0.002767,0.000692,0.000874,0.001482,0.000395,0.000544,0.000889,0.000494,0.001285,0.001285,0.000593,0.000198,0.001087,0.000791,0.000988,0.000466,0.000296,0.000155,0.000988,0.000395,9.90E-05,0.000494,0.000692,0.000395,0.000791,0.000692,0.000988,0.000889,0.000494,0.000494,9.90E-05,0.000198,0.000155,0.000395,0.000395,0.000692,0.00016,7.80E-05,9.90E-05,0.000198,0,0.000135,0.000593,9.90E-05,0,0.000593,0.000296,0,0.000296,0.000198,0,0,0.000135,0.000198,0.000593,9.90E-05,0.000269,0.000593,0.000494,0.000141,0,9.90E-05,0,0.000176,0,0.000182,0.000155,0.000198,9.90E-05,0.000186,0,0.000118,0,0,0.000296,9.90E-05,0,0.000269,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.000719,9.90E-05,0.004455,0.00092,0,0,succ
0.002398,0.001542,0.001884,0.001028,0.001713,0.001028,0.001542,0.000514,0.001028,0.001542,0.000343,0.000685,0.001028,0.000685,0.001542,0.001028,0.000685,0.000856,0.001028,0.001836,0.00012,0.000856,0.000685,0.000343,0.000171,0.00012,0.000171,0.000171,0.000668,0.000835,0.000343,0.000835,0.000171,0.000343,0.00137,0.000343,0.000835,0.000343,0.000514,0.000685,0.001542,0.001028,0.000856,0.000583,0.00012,0.000167,0.000171,0,0,0.000685,0.000171,0,0.000856,0.000171,0,0.000343,0.000171,0,0,0,0.001028,0.000343,0.00012,0.00035,0.000501,0.000171,0,0,0.000167,0,0,0,0,0.000167,0.000856,0.000138,0,0,0.000138,0,0,0.000171,0.00012,0,0.00035,0,0,0,0,0,0,0,0,0,0,0.000171,0,0,0,0,succ
0.001393,0.001393,0.004179,0.001592,0.000995,0.000597,0.000796,0.000597,0.000995,0.001393,0.000597,0.000199,0.000597,0.000199,0.000597,0.000597,0.001791,0.000597,0.000139,0.000417,0.00012,0.000796,0.000398,0.000139,0.000398,0.000139,0.000398,0.000398,0.000398,0.000597,0.000597,0.000597,0.000398,0.000398,0.000398,0.000597,0.000199,0.000398,0.000995,0.000199,0.000199,0.000398,0.000199,0.000583,0.000398,0.000597,0.000796,0,0,0.000995,0.000278,0,0.000199,0.000597,0,0.000995,0.000597,0,0,0,0.000199,0.000199,0.00012,0.00035,0.000278,0.000199,0,0,0.000139,0,0,0,0,0.000167,0.000199,0.000138,0,0,0.000138,0,0,0.000556,0.00012,0,0.00035,0,0,0,0.000139,0,0,0,0,0,0,0.000278,0,0,0,0,succ
0.003276,0.002642,0.000634,0.001479,0.001057,0.001374,0.001162,0.00074,0.000845,0.000106,0.001268,0.000951,0.001057,0.002959,0.000634,0.000951,0.001057,0.000528,0.001374,0.001162,0.000423,0.000845,0.000845,0.001479,0.000563,0.000317,0.000951,0.000845,0.000211,0.000106,0.000106,0.000106,0.000423,0.000845,0.000211,0.000528,0.00074,0.000423,0.000528,0.00074,0.000951,0.000106,0.000317,0.000317,0.000135,0.000106,0.000317,0,0.000375,0.00074,0.000106,0,0.000951,0.000528,0,0.000317,0.001268,0,0,0,0.000423,0.000211,0.000182,0.000176,0.000317,0.000951,0.000141,0,0.00012,0,0.000176,0,0.000182,0.000317,0.000211,0.000138,0,0,0.000118,0,0,0.000211,0.000106,0,0.000176,0.00075,0,0,0.000139,0,0,0,0,0.000106,0,0.000423,0.004455,0.001315,0,0,succ
0.004506,0.001609,0.00118,0.002682,0.00118,0.001502,0.001502,0.000644,0.000536,0.001395,0.001609,0.000322,0.000536,0.001395,0.000429,0.000662,0.000536,0.000322,0.000107,0.000966,0.000107,0.001609,0.00118,0.000536,0.000429,0.000322,0.000536,0.000429,0.000858,0.000322,0.000858,8.00E-05,0.000644,0.000322,0.000644,0.000322,0.000966,0.000322,0.000107,0.000107,0.000215,0.001073,0.001717,0.000175,0.000429,0.000107,0.000107,0.000166,0.00118,0.000215,0.000429,0,0.000322,0.000429,0.000119,0.000751,0.000536,0.000535,0,0,0.000536,0.000215,0.000536,8.00E-05,0.001073,0.000429,0,0.000166,0.000322,0.000166,0,0,9.60E-05,0.000241,0.000401,0.000215,0.000166,0,0,0,0.00011,0.000662,8.00E-05,0.001772,8.00E-05,0.000256,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000536,0,0.0002,0.000166,0.000604,unsucc
